YEAR,QTR,WEEK,PRODUCT,INDUSTRY_UNITS
2015,2015-Q1,2015-04,Built-in Ovens,14894
2015,2015-Q1,2015-04,Cooktops,13495
2015,2015-Q1,2015-04,Dishwasher,112732
2015,2015-Q1,2015-04,Dryer,116390
2015,2015-Q1,2015-04,Free Standing Ranges,105660
2015,2015-Q1,2015-04,Freezer,34739
2015,2015-Q1,2015-04,French Door,45714
2015,2015-Q1,2015-04,Front Load,34765
2015,2015-Q1,2015-04,MHC,73379
2015,2015-Q1,2015-04,Side by Side,41031
2015,2015-Q1,2015-04,Top Load,111377
2015,2015-Q1,2015-04,Top Mount,67726
2015,2015-Q1,2015-05,2 Door Bottom Mount,5660
2015,2015-Q1,2015-05,Built-in Ovens,15123
2015,2015-Q1,2015-05,Cooktops,13531
2015,2015-Q1,2015-05,Dishwasher,123625
2015,2015-Q1,2015-05,Dryer,107712
2015,2015-Q1,2015-05,Free Standing Ranges,109730
2015,2015-Q1,2015-05,Freezer,35637
2015,2015-Q1,2015-05,French Door,39082
2015,2015-Q1,2015-05,Front Load,34420
2015,2015-Q1,2015-05,MHC,68544
2015,2015-Q1,2015-05,Side by Side,29938
2015,2015-Q1,2015-05,Top Load,109398
2015,2015-Q1,2015-05,Top Mount,68313
2015,2015-Q1,2015-06,2 Door Bottom Mount,7224
2015,2015-Q1,2015-06,Built-in Ovens,14646
2015,2015-Q1,2015-06,Cooktops,15933
2015,2015-Q1,2015-06,Dishwasher,125996
2015,2015-Q1,2015-06,Dryer,108462
2015,2015-Q1,2015-06,Free Standing Ranges,111067
2015,2015-Q1,2015-06,Freezer,34012
2015,2015-Q1,2015-06,French Door,34823
2015,2015-Q1,2015-06,Front Load,32885
2015,2015-Q1,2015-06,MHC,96138
2015,2015-Q1,2015-06,Side by Side,30595
2015,2015-Q1,2015-06,Top Load,102403
2015,2015-Q1,2015-06,Top Mount,72331
2015,2015-Q1,2015-07,2 Door Bottom Mount,5626
2015,2015-Q1,2015-07,Built-in Ovens,13237
2015,2015-Q1,2015-07,Cooktops,14414
2015,2015-Q1,2015-07,Dishwasher,111756
2015,2015-Q1,2015-07,Dryer,116255
2015,2015-Q1,2015-07,Free Standing Ranges,93269
2015,2015-Q1,2015-07,Freezer,36251
2015,2015-Q1,2015-07,French Door,34208
2015,2015-Q1,2015-07,Front Load,32755
2015,2015-Q1,2015-07,MHC,67161
2015,2015-Q1,2015-07,Side by Side,35363
2015,2015-Q1,2015-07,Top Load,111329
2015,2015-Q1,2015-07,Top Mount,70852
2015,2015-Q1,2015-08,2 Door Bottom Mount,7287
2015,2015-Q1,2015-08,Built-in Ovens,13635
2015,2015-Q1,2015-08,Cooktops,15775
2015,2015-Q1,2015-08,Dishwasher,129028
2015,2015-Q1,2015-08,Dryer,127375
2015,2015-Q1,2015-08,Free Standing Ranges,128702
2015,2015-Q1,2015-08,Freezer,35749
2015,2015-Q1,2015-08,French Door,40527
2015,2015-Q1,2015-08,Front Load,45410
2015,2015-Q1,2015-08,MHC,73191
2015,2015-Q1,2015-08,Side by Side,37059
2015,2015-Q1,2015-08,Top Load,132655
2015,2015-Q1,2015-08,Top Mount,74305
2015,2015-Q1,2015-09,2 Door Bottom Mount,8256
2015,2015-Q1,2015-09,Built-in Ovens,12567
2015,2015-Q1,2015-09,Cooktops,12810
2015,2015-Q1,2015-09,Dishwasher,126228
2015,2015-Q1,2015-09,Dryer,136017
2015,2015-Q1,2015-09,Free Standing Ranges,122497
2015,2015-Q1,2015-09,Freezer,29686
2015,2015-Q1,2015-09,French Door,36321
2015,2015-Q1,2015-09,Front Load,35903
2015,2015-Q1,2015-09,MHC,68555
2015,2015-Q1,2015-09,Side by Side,31424
2015,2015-Q1,2015-09,Top Load,117208
2015,2015-Q1,2015-09,Top Mount,70758
2015,2015-Q1,2015-10,2 Door Bottom Mount,8524
2015,2015-Q1,2015-10,Built-in Ovens,14845
2015,2015-Q1,2015-10,Cooktops,15990
2015,2015-Q1,2015-10,Dishwasher,142995
2015,2015-Q1,2015-10,Dryer,135807
2015,2015-Q1,2015-10,Free Standing Ranges,141990
2015,2015-Q1,2015-10,Freezer,28591
2015,2015-Q1,2015-10,French Door,40514
2015,2015-Q1,2015-10,Front Load,30651
2015,2015-Q1,2015-10,MHC,83708
2015,2015-Q1,2015-10,Side by Side,41447
2015,2015-Q1,2015-10,Top Load,134036
2015,2015-Q1,2015-10,Top Mount,95674
2015,2015-Q1,2015-11,2 Door Bottom Mount,8423
2015,2015-Q1,2015-11,Built-in Ovens,16323
2015,2015-Q1,2015-11,Cooktops,15652
2015,2015-Q1,2015-11,Dishwasher,136307
2015,2015-Q1,2015-11,Dryer,161747
2015,2015-Q1,2015-11,Free Standing Ranges,129131
2015,2015-Q1,2015-11,Freezer,34170
2015,2015-Q1,2015-11,French Door,40774
2015,2015-Q1,2015-11,Front Load,37657
2015,2015-Q1,2015-11,MHC,88249
2015,2015-Q1,2015-11,Side by Side,38077
2015,2015-Q1,2015-11,Top Load,148457
2015,2015-Q1,2015-11,Top Mount,90047
2015,2015-Q1,2015-12,2 Door Bottom Mount,9172
2015,2015-Q1,2015-12,Built-in Ovens,17000
2015,2015-Q1,2015-12,Cooktops,14808
2015,2015-Q1,2015-12,Dishwasher,153066
2015,2015-Q1,2015-12,Dryer,178837
2015,2015-Q1,2015-12,Free Standing Ranges,166383
2015,2015-Q1,2015-12,Freezer,46029
2015,2015-Q1,2015-12,French Door,47255
2015,2015-Q1,2015-12,Front Load,46063
2015,2015-Q1,2015-12,MHC,94653
2015,2015-Q1,2015-12,Side by Side,49119
2015,2015-Q1,2015-12,Top Load,176460
2015,2015-Q1,2015-12,Top Mount,104346
2015,2015-Q1,2015-13,2 Door Bottom Mount,7209
2015,2015-Q1,2015-13,Built-in Ovens,15252
2015,2015-Q1,2015-13,Cooktops,14442
2015,2015-Q1,2015-13,Dishwasher,119147
2015,2015-Q1,2015-13,Dryer,134214
2015,2015-Q1,2015-13,Free Standing Ranges,138284
2015,2015-Q1,2015-13,Freezer,36749
2015,2015-Q1,2015-13,French Door,39151
2015,2015-Q1,2015-13,Front Load,38053
2015,2015-Q1,2015-13,MHC,75608
2015,2015-Q1,2015-13,Side by Side,39131
2015,2015-Q1,2015-13,Top Load,139585
2015,2015-Q1,2015-13,Top Mount,72005
2015,2015-Q2,2015-14,2 Door Bottom Mount,6968
2015,2015-Q2,2015-14,Built-in Ovens,14402
2015,2015-Q2,2015-14,Cooktops,14571
2015,2015-Q2,2015-14,Dishwasher,129829
2015,2015-Q2,2015-14,Dryer,138348
2015,2015-Q2,2015-14,Free Standing Ranges,145109
2015,2015-Q2,2015-14,Freezer,36624
2015,2015-Q2,2015-14,French Door,43558
2015,2015-Q2,2015-14,Front Load,45852
2015,2015-Q2,2015-14,MHC,79197
2015,2015-Q2,2015-14,Side by Side,40380
2015,2015-Q2,2015-14,Top Load,141356
2015,2015-Q2,2015-14,Top Mount,73848
2015,2015-Q2,2015-15,2 Door Bottom Mount,6924
2015,2015-Q2,2015-15,Built-in Ovens,14777
2015,2015-Q2,2015-15,Cooktops,15143
2015,2015-Q2,2015-15,Dishwasher,131780
2015,2015-Q2,2015-15,Dryer,143538
2015,2015-Q2,2015-15,Free Standing Ranges,136541
2015,2015-Q2,2015-15,Freezer,37368
2015,2015-Q2,2015-15,French Door,44553
2015,2015-Q2,2015-15,Front Load,46465
2015,2015-Q2,2015-15,MHC,86548
2015,2015-Q2,2015-15,Side by Side,46414
2015,2015-Q2,2015-15,Top Load,134196
2015,2015-Q2,2015-15,Top Mount,86918
2015,2015-Q2,2015-16,2 Door Bottom Mount,7111
2015,2015-Q2,2015-16,Built-in Ovens,15620
2015,2015-Q2,2015-16,Cooktops,16165
2015,2015-Q2,2015-16,Dishwasher,141069
2015,2015-Q2,2015-16,Dryer,149377
2015,2015-Q2,2015-16,Free Standing Ranges,132931
2015,2015-Q2,2015-16,Freezer,36669
2015,2015-Q2,2015-16,French Door,47031
2015,2015-Q2,2015-16,Front Load,49396
2015,2015-Q2,2015-16,MHC,88300
2015,2015-Q2,2015-16,Side by Side,43637
2015,2015-Q2,2015-16,Top Load,135339
2015,2015-Q2,2015-16,Top Mount,87117
2015,2015-Q2,2015-17,2 Door Bottom Mount,7916
2015,2015-Q2,2015-17,Built-in Ovens,14703
2015,2015-Q2,2015-17,Cooktops,14600
2015,2015-Q2,2015-17,Dishwasher,168367
2015,2015-Q2,2015-17,Dryer,159413
2015,2015-Q2,2015-17,Free Standing Ranges,141428
2015,2015-Q2,2015-17,Freezer,39700
2015,2015-Q2,2015-17,French Door,51225
2015,2015-Q2,2015-17,Front Load,51726
2015,2015-Q2,2015-17,MHC,81545
2015,2015-Q2,2015-17,Side by Side,45385
2015,2015-Q2,2015-17,Top Load,139544
2015,2015-Q2,2015-17,Top Mount,88983
2015,2015-Q2,2015-18,2 Door Bottom Mount,7367
2015,2015-Q2,2015-18,Built-in Ovens,14402
2015,2015-Q2,2015-18,Cooktops,14786
2015,2015-Q2,2015-18,Dishwasher,152333
2015,2015-Q2,2015-18,Dryer,140787
2015,2015-Q2,2015-18,Free Standing Ranges,132577
2015,2015-Q2,2015-18,Freezer,34743
2015,2015-Q2,2015-18,French Door,51798
2015,2015-Q2,2015-18,Front Load,49881
2015,2015-Q2,2015-18,MHC,80977
2015,2015-Q2,2015-18,Side by Side,43777
2015,2015-Q2,2015-18,Top Load,119687
2015,2015-Q2,2015-18,Top Mount,93711
2015,2015-Q2,2015-19,2 Door Bottom Mount,7398
2015,2015-Q2,2015-19,Built-in Ovens,14703
2015,2015-Q2,2015-19,Cooktops,14873
2015,2015-Q2,2015-19,Dishwasher,151688
2015,2015-Q2,2015-19,Dryer,133467
2015,2015-Q2,2015-19,Free Standing Ranges,130278
2015,2015-Q2,2015-19,Freezer,37378
2015,2015-Q2,2015-19,French Door,51603
2015,2015-Q2,2015-19,Front Load,43896
2015,2015-Q2,2015-19,MHC,88200
2015,2015-Q2,2015-19,Side by Side,46879
2015,2015-Q2,2015-19,Top Load,119517
2015,2015-Q2,2015-19,Top Mount,99525
2015,2015-Q2,2015-20,2 Door Bottom Mount,8469
2015,2015-Q2,2015-20,Built-in Ovens,14334
2015,2015-Q2,2015-20,Cooktops,15712
2015,2015-Q2,2015-20,Dishwasher,139544
2015,2015-Q2,2015-20,Dryer,164965
2015,2015-Q2,2015-20,Free Standing Ranges,138099
2015,2015-Q2,2015-20,Freezer,35485
2015,2015-Q2,2015-20,French Door,61140
2015,2015-Q2,2015-20,Front Load,45654
2015,2015-Q2,2015-20,MHC,99390
2015,2015-Q2,2015-20,Side by Side,48434
2015,2015-Q2,2015-20,Top Load,162205
2015,2015-Q2,2015-20,Top Mount,108547
2015,2015-Q2,2015-21,2 Door Bottom Mount,6903
2015,2015-Q2,2015-21,Built-in Ovens,12926
2015,2015-Q2,2015-21,Cooktops,13056
2015,2015-Q2,2015-21,Dishwasher,130724
2015,2015-Q2,2015-21,Dryer,153575
2015,2015-Q2,2015-21,Free Standing Ranges,117145
2015,2015-Q2,2015-21,Freezer,31042
2015,2015-Q2,2015-21,French Door,67976
2015,2015-Q2,2015-21,Front Load,47152
2015,2015-Q2,2015-21,MHC,92144
2015,2015-Q2,2015-21,Side by Side,55013
2015,2015-Q2,2015-21,Top Load,135986
2015,2015-Q2,2015-21,Top Mount,95594
2015,2015-Q2,2015-22,2 Door Bottom Mount,8849
2015,2015-Q2,2015-22,Built-in Ovens,14409
2015,2015-Q2,2015-22,Cooktops,16853
2015,2015-Q2,2015-22,Dishwasher,154423
2015,2015-Q2,2015-22,Dryer,142013
2015,2015-Q2,2015-22,Free Standing Ranges,132010
2015,2015-Q2,2015-22,Freezer,45717
2015,2015-Q2,2015-22,French Door,61896
2015,2015-Q2,2015-22,Front Load,48136
2015,2015-Q2,2015-22,MHC,89899
2015,2015-Q2,2015-22,Side by Side,49851
2015,2015-Q2,2015-22,Top Load,151528
2015,2015-Q2,2015-22,Top Mount,109314
2015,2015-Q2,2015-23,2 Door Bottom Mount,8932
2015,2015-Q2,2015-23,Built-in Ovens,14474
2015,2015-Q2,2015-23,Cooktops,15131
2015,2015-Q2,2015-23,Dishwasher,164464
2015,2015-Q2,2015-23,Dryer,166033
2015,2015-Q2,2015-23,Free Standing Ranges,143916
2015,2015-Q2,2015-23,Freezer,36161
2015,2015-Q2,2015-23,French Door,62116
2015,2015-Q2,2015-23,Front Load,46513
2015,2015-Q2,2015-23,MHC,89967
2015,2015-Q2,2015-23,Side by Side,48610
2015,2015-Q2,2015-23,Top Load,163785
2015,2015-Q2,2015-23,Top Mount,117840
2015,2015-Q2,2015-24,2 Door Bottom Mount,7619
2015,2015-Q2,2015-24,Built-in Ovens,13226
2015,2015-Q2,2015-24,Cooktops,14496
2015,2015-Q2,2015-24,Dishwasher,151671
2015,2015-Q2,2015-24,Dryer,171751
2015,2015-Q2,2015-24,Free Standing Ranges,142240
2015,2015-Q2,2015-24,Freezer,40597
2015,2015-Q2,2015-24,French Door,59158
2015,2015-Q2,2015-24,Front Load,43754
2015,2015-Q2,2015-24,MHC,93982
2015,2015-Q2,2015-24,Side by Side,44532
2015,2015-Q2,2015-24,Top Load,157573
2015,2015-Q2,2015-24,Top Mount,94613
2015,2015-Q2,2015-25,2 Door Bottom Mount,8282
2015,2015-Q2,2015-25,Built-in Ovens,13747
2015,2015-Q2,2015-25,Cooktops,14285
2015,2015-Q2,2015-25,Dishwasher,155753
2015,2015-Q2,2015-25,Dryer,152573
2015,2015-Q2,2015-25,Free Standing Ranges,142598
2015,2015-Q2,2015-25,Freezer,47271
2015,2015-Q2,2015-25,French Door,58453
2015,2015-Q2,2015-25,Front Load,45936
2015,2015-Q2,2015-25,MHC,104357
2015,2015-Q2,2015-25,Side by Side,50118
2015,2015-Q2,2015-25,Top Load,146419
2015,2015-Q2,2015-25,Top Mount,112216
2015,2015-Q2,2015-26,2 Door Bottom Mount,7351
2015,2015-Q2,2015-26,Built-in Ovens,11833
2015,2015-Q2,2015-26,Cooktops,12898
2015,2015-Q2,2015-26,Dishwasher,130745
2015,2015-Q2,2015-26,Dryer,132757
2015,2015-Q2,2015-26,Free Standing Ranges,108212
2015,2015-Q2,2015-26,Freezer,31316
2015,2015-Q2,2015-26,French Door,62822
2015,2015-Q2,2015-26,Front Load,39321
2015,2015-Q2,2015-26,MHC,71710
2015,2015-Q2,2015-26,Side by Side,50216
2015,2015-Q2,2015-26,Top Load,125653
2015,2015-Q2,2015-26,Top Mount,92869
